year,state,county,county_code,county_population,annual_adj_deaths,annual_crude_rate_10k,suppressed
2021,OK,Jefferson,40067,5438,34,62.522986392055905,TRUE
2021,OK,Johnston,40069,10301,70,67.95456751771673,FALSE
2021,OK,Johnston,40069,10301,70,67.95456751771673,TRUE
2021,OK,Kay,40071,43732,323,73.85895911460715,FALSE
2021,OK,Kay,40071,43732,323,73.85895911460715,TRUE
2021,OK,Kingfisher,40073,15204,72,47.355958958168905,TRUE
2021,OK,Kingfisher,40073,15204,72,47.355958958168905,FALSE
2021,OK,Kiowa,40075,8410,50,59.45303210463734,TRUE
2021,OK,Latimer,40077,9427,53,56.22149146069799,TRUE
2021,OK,Le Flore,40079,48476,367,75.70756663091014,FALSE
2021,OK,Le Flore,40079,48476,367,75.70756663091014,TRUE
2021,OK,Lincoln,40081,33829,204,60.303290076561524,FALSE
2021,OK,Lincoln,40081,33829,204,60.303290076561524,TRUE
2021,OK,Logan,40083,50885,193,37.92866267072811,FALSE
2021,OK,Logan,40083,50885,193,37.92866267072811,TRUE
2021,OK,Love,40085,10216,51,49.921691464369616,TRUE
2021,OK,McClain,40087,43516,196,45.04090449489843,FALSE
2021,OK,McClain,40087,43516,196,45.04090449489843,TRUE
2021,OK,McCurtain,40089,30884,247,79.97668695764797,FALSE
2021,OK,McCurtain,40089,30884,247,79.97668695764797,TRUE
2021,OK,McIntosh,40091,19245,181,94.05040270200051,FALSE
2021,OK,McIntosh,40091,19245,181,94.05040270200051,TRUE
2021,OK,Major,40093,7668,37,48.25247782994262,TRUE
2021,OK,Major,40093,7668,37,48.25247782994262,FALSE
2021,OK,Marshall,40095,15594,104,66.69231755803514,FALSE
2021,OK,Marshall,40095,15594,104,66.69231755803514,TRUE
2021,OK,Mayes,40097,39159,299,76.35537168977757,FALSE
2021,OK,Mayes,40097,39159,299,76.35537168977757,TRUE
2021,OK,Murray,40099,13718,109,79.45764688730137,TRUE
2021,OK,Murray,40099,13718,109,79.45764688730137,FALSE
2021,OK,Muskogee,40101,66146,574,86.77773410334714,FALSE
2021,OK,Muskogee,40101,66146,574,86.77773410334714,TRUE
2021,OK,Noble,40103,10933,66,60.36769413701637,TRUE
2021,OK,Noble,40103,10933,66,60.36769413701637,FALSE
2021,OK,Nowata,40105,9303,61,65.5702461571536,TRUE
2021,OK,Okfuskee,40107,11197,83,74.1269983031169,TRUE
2021,OK,Okfuskee,40107,11197,83,74.1269983031169,FALSE
2021,OK,Oklahoma,40109,798575,4424,55.3986788967849,FALSE
2021,OK,Okmulgee,40111,36843,299,81.15517194582416,FALSE
2021,OK,Okmulgee,40111,36843,299,81.15517194582416,TRUE
2021,OK,Osage,40113,45772,256,55.92938914620292,FALSE
2021,OK,Osage,40113,45772,256,55.92938914620292,TRUE
2021,OK,Ottawa,40115,30340,266,87.67303889255109,FALSE
2021,OK,Ottawa,40115,30340,266,87.67303889255109,TRUE
2021,OK,Pawnee,40117,15741,111,70.51648561082523,TRUE
2021,OK,Pawnee,40117,15741,111,70.51648561082523,FALSE
2021,OK,Payne,40119,81989,353,43.05455609898889,FALSE
2021,OK,Payne,40119,81989,353,43.05455609898889,TRUE
2021,OK,Pittsburg,40121,43633,334,76.54756720830564,FALSE
2021,OK,Pittsburg,40121,43633,334,76.54756720830564,TRUE
2021,OK,Pontotoc,40123,38163,267,69.96305321908655,FALSE
2021,OK,Pontotoc,40123,38163,267,69.96305321908655,TRUE
2021,OK,Pottawatomie,40125,73019,512,70.11873621934018,FALSE
2021,OK,Pottawatomie,40125,73019,512,70.11873621934018,TRUE
2021,OK,Pushmataha,40127,10815,99,91.53952843273233,FALSE
2021,OK,Pushmataha,40127,10815,99,91.53952843273233,TRUE
2021,OK,Roger Mills,40129,3386,10,29.533372711163615,TRUE
2021,OK,Roger Mills,40129,3386,10,29.533372711163615,FALSE
2021,OK,Rogers,40131,96695,489,50.57138424944413,FALSE
2021,OK,Rogers,40131,96695,489,50.57138424944413,TRUE
2021,OK,Seminole,40133,23567,175,74.25637544023422,FALSE
2021,OK,Seminole,40133,23567,175,74.25637544023422,TRUE
2021,OK,Sequoyah,40135,39508,327,82.76804697782728,FALSE
2021,OK,Sequoyah,40135,39508,327,82.76804697782728,TRUE
2021,OK,Stephens,40137,43129,323,74.89160425699646,FALSE
2021,OK,Stephens,40137,43129,323,74.89160425699646,TRUE
2021,OK,Texas,40139,20865,59,28.27701893122454,TRUE
2021,OK,Tillman,40141,7076,35,49.46297343131713,TRUE
2021,OK,Tulsa,40143,672858,3832,56.951095179071956,FALSE
2021,OK,Wagoner,40145,84050,375,44.6162998215348,FALSE
2021,OK,Wagoner,40145,84050,375,44.6162998215348,TRUE
2021,OK,Washington,40147,52772,368,69.73394982187524,FALSE
2021,OK,Washington,40147,52772,368,69.73394982187524,TRUE
2021,OK,Washita,40149,10915,60,54.970224461749886,TRUE
2021,OK,Woods,40151,8583,39,45.43865781195387,TRUE
2021,OK,Woodward,40153,20205,93,46.028210838901266,TRUE
2021,OK,Woodward,40153,20205,93,46.028210838901266,FALSE
2018,TX,Anderson,48001,58057,409,70.44800799214565,FALSE
2018,TX,Andrews,48003,18128,89,49.09532215357458,TRUE
2018,TX,Andrews,48003,18128,89,49.09532215357458,FALSE
2018,TX,Angelina,48005,87092,655,75.20782620676985,FALSE
2018,TX,Aransas,48007,23792,192,80.69939475453936,FALSE
2018,TX,Aransas,48007,23792,192,80.69939475453936,TRUE
2018,TX,Archer,48009,8786,54,61.46141588891418,TRUE
2018,TX,Armstrong,48011,1892,20,105.70824524312897,TRUE
2018,TX,Armstrong,48011,1892,20,105.70824524312897,FALSE
2018,TX,Atascosa,48013,50310,252,50.08944543828265,FALSE
2018,TX,Austin,48015,29989,168,56.02054086498383,FALSE
2018,TX,Bailey,48017,7027,33,46.96171908353494,TRUE
2018,TX,Bailey,48017,7027,33,46.96171908353494,FALSE
2018,TX,Bandera,48019,22824,135,59.148264984227126,FALSE
2018,TX,Bandera,48019,22824,135,59.148264984227126,TRUE
2018,TX,Bastrop,48021,86976,424,48.74908020603385,FALSE
2018,TX,Baylor,48023,3582,54,150.7537688442211,TRUE
2018,TX,Bee,48025,32587,188,57.69171755608065,FALSE
2018,TX,Bee,48025,32587,188,57.69171755608065,TRUE
2018,TX,Bell,48027,355642,1438,40.43391950332076,FALSE
2018,TX,Bexar,48029,1986049,7920,39.87817017606312,FALSE
2018,TX,Blanco,48031,11702,78,66.65527260297385,FALSE
2018,TX,Blanco,48031,11702,78,66.65527260297385,TRUE
2018,TX,Borden,48033,648,5,77.1604938271605,FALSE
2018,TX,Borden,48033,648,5,77.1604938271605,TRUE
2018,TX,Bosque,48035,18691,161,86.13771333797015,FALSE
2018,TX,Bosque,48035,18691,161,86.13771333797015,TRUE
2018,TX,Bowie,48037,94324,692,73.36414910309146,FALSE
2018,TX,Brazoria,48039,370200,1409,38.06050783360346,FALSE
2018,TX,Brazos,48041,226758,696,30.69351467202921,FALSE
2018,TX,Brewster,48043,9267,44,47.48030646379626,TRUE
2018,TX,Briscoe,48045,1516,13,85.75197889182057,TRUE
2018,TX,Briscoe,48045,1516,13,85.75197889182057,FALSE
2018,TX,Brooks,48047,7114,59,82.93505763283667,TRUE
2018,TX,Brown,48049,37924,302,79.6329501107478,FALSE
2018,TX,Burleson,48051,18389,143,77.76388058078199,FALSE
2018,TX,Burleson,48051,18389,143,77.76388058078199,TRUE
2018,TX,Burnet,48053,47542,301,63.312439527154936,FALSE
2018,TX,Caldwell,48055,43247,242,55.95763868013967,FALSE
2018,TX,Calhoun,48057,21561,134,62.14925096238579,FALSE
2018,TX,Calhoun,48057,21561,134,62.14925096238579,TRUE
2018,TX,Callahan,48059,13994,110,78.60511647849079,FALSE
2018,TX,Callahan,48059,13994,110,78.60511647849079,TRUE
2018,TX,Cameron,48061,423908,1742,41.09382224444927,FALSE
2018,TX,Camp,48063,13033,100,76.72830507174096,FALSE
2018,TX,Camp,48063,13033,100,76.72830507174096,TRUE
2018,TX,Carson,48065,6005,20,33.30557868442964,TRUE
2018,TX,Carson,48065,6005,20,33.30557868442964,FALSE
2018,TX,Cass,48067,30119,228,75.69972442644178,FALSE
2018,TX,Castro,48069,7665,51,66.53620352250489,TRUE
2018,TX,Castro,48069,7665,51,66.53620352250489,FALSE
2018,TX,Chambers,48071,42454,175,41.22108635228718,FALSE
2018,TX,Chambers,48071,42454,175,41.22108635228718,TRUE
2018,TX,Cherokee,48073,52592,372,70.73319135990265,FALSE
2018,TX,Childress,48075,7291,46,63.09148264984227,TRUE
2018,TX,Clay,48077,10456,82,78.4238714613619,FALSE
2018,TX,Clay,48077,10456,82,78.4238714613619,TRUE
2018,TX,Cochran,48079,2836,15,52.89139633286318,TRUE
2018,TX,Cochran,48079,2836,15,52.89139633286318,FALSE
2018,TX,Coke,48081,3370,30,89.02077151335313,TRUE
2018,TX,Coke,48081,3370,30,89.02077151335313,FALSE
2018,TX,Coleman,48083,8397,98,116.70834821960223,TRUE
2018,TX,Coleman,48083,8397,98,116.70834821960223,FALSE
2018,TX,Collin,48085,1005146,3001,29.85635917568194,FALSE
2018,TX,Collingsworth,48087,2962,37,124.91559756921,TRUE
2018,TX,Colorado,48089,21217,189,89.07951171230617,FALSE
2018,TX,Comal,48091,148373,827,55.73790379651284,FALSE
2018,TX,Comanche,48093,13534,112,82.75454411112753,FALSE
2018,TX,Comanche,48093,13534,112,82.75454411112753,TRUE
2018,TX,Concho,48095,4276,16,37.418147801683816,FALSE
2018,TX,Concho,48095,4276,16,37.418147801683816,TRUE
2018,TX,Cooke,48097,40574,276,68.02385764282545,FALSE
2018,TX,Coryell,48099,74808,317,42.375147043096995,FALSE
2018,TX,Cottle,48101,1389,15,107.9913606911447,TRUE
2018,TX,Cottle,48101,1389,15,107.9913606911447,FALSE
2018,TX,Crane,48103,4794,30,62.57822277847309,TRUE
2018,TX,Crane,48103,4794,30,62.57822277847309,FALSE
2018,TX,Crockett,48105,3499,27,77.16490425835953,TRUE
2018,TX,Crosby,48107,5779,55,95.17217511680222,TRUE
2018,TX,Crosby,48107,5779,55,95.17217511680222,FALSE
2018,TX,Culberson,48109,2204,13,58.983666061705996,FALSE
2018,TX,Culberson,48109,2204,13,58.983666061705996,TRUE
2018,TX,Dallam,48111,7200,23,31.944444444444446,TRUE
2018,TX,Dallam,48111,7200,23,31.944444444444446,FALSE
2018,TX,Dallas,48113,2637772,10969,41.58433708447887,FALSE
2018,TX,Dawson,48115,12619,83,65.77383310880418,FALSE
2018,TX,Dawson,48115,12619,83,65.77383310880418,TRUE
2018,TX,Deaf Smith,48117,18760,94,50.10660980810234,FALSE
2018,TX,Deaf Smith,48117,18760,94,50.10660980810234,TRUE
2018,TX,Delta,48119,5349,51,95.34492428491308,FALSE
2018,TX,Delta,48119,5349,51,95.34492428491308,TRUE
2018,TX,Denton,48121,859064,2470,28.75222335006472,FALSE
2018,TX,DeWitt,48123,20187,196,97.09218804180908,FALSE
2018,TX,DeWitt,48123,20187,196,97.09218804180908,TRUE
2018,TX,Dickens,48125,2249,18,80.03557136505114,TRUE
2018,TX,Dickens,48125,2249,18,80.03557136505114,FALSE
2018,TX,Dimmit,48127,10308,61,59.177337989910754,TRUE
2018,TX,Donley,48129,3319,23,69.2979813196746,FALSE
2018,TX,Donley,48129,3319,23,69.2979813196746,TRUE
2018,TX,Duval,48131,11212,64,57.08169818052087,TRUE
2018,TX,Duval,48131,11212,64,57.08169818052087,FALSE
2018,TX,Eastland,48133,18322,157,85.68933522541208,FALSE
2018,TX,Ector,48135,162124,766,47.247785645555254,FALSE
2018,TX,Edwards,48137,1928,13,67.42738589211619,TRUE
2018,TX,Edwards,48137,1928,13,67.42738589211619,FALSE
2018,TX,Ellis,48139,179436,831,46.311776900956325,FALSE
2018,TX,El Paso,48141,840758,3220,38.29877324985311,FALSE
2018,TX,Erath,48143,42446,190,44.76275738585497,FALSE
2018,TX,Erath,48143,42446,190,44.76275738585497,TRUE
2018,TX,Falls,48145,17335,109,62.87856936832997,FALSE
2018,TX,Falls,48145,17335,109,62.87856936832997,TRUE
2018,TX,Fannin,48147,35286,277,78.50138865272346,FALSE
2018,TX,Fayette,48149,25349,210,82.84350467474063,FALSE
2018,TX,Fisher,48151,3839,22,57.306590257879655,TRUE
2018,TX,Fisher,48151,3839,22,57.306590257879655,FALSE
2018,TX,Floyd,48153,5837,48,82.23402432756552,TRUE
2018,TX,Foard,48155,1200,19,158.33333333333334,TRUE
2018,TX,Foard,48155,1200,19,158.33333333333334,FALSE
2018,TX,Fort Bend,48157,787858,2217,28.139588606068607,FALSE
2018,TX,Franklin,48159,10766,91,84.52535760728219,FALSE
2018,TX,Franklin,48159,10766,91,84.52535760728219,TRUE
2018,TX,Freestone,48161,19808,150,75.7269789983845,FALSE
2018,TX,Freestone,48161,19808,150,75.7269789983845,TRUE
2018,TX,Frio,48163,19816,99,49.95962858296326,TRUE
2018,TX,Frio,48163,19816,99,49.95962858296326,FALSE
2018,TX,Gaines,48165,20901,72,34.448112530500936,TRUE
2018,TX,Gaines,48165,20901,72,34.448112530500936,FALSE
2018,TX,Galveston,48167,337890,1655,48.98043742046228,FALSE
2018,TX,Garza,48169,6578,26,39.52569169960474,TRUE
2018,TX,Garza,48169,6578,26,39.52569169960474,FALSE
2018,TX,Gillespie,48171,26804,260,97.00044769437397,FALSE
2018,TX,Glasscock,48173,1388,5,36.023054755043226,TRUE
2018,TX,Glasscock,48173,1388,5,36.023054755043226,FALSE
2018,TX,Goliad,48175,7584,44,58.016877637130804,TRUE
2018,TX,Gonzales,48177,20826,128,61.46163449534236,FALSE
2018,TX,Gonzales,48177,20826,128,61.46163449534236,TRUE
2018,TX,Gray,48179,21895,181,82.66727563370632,FALSE
2018,TX,Gray,48179,21895,181,82.66727563370632,TRUE
2018,TX,Grayson,48181,133991,973,72.61681754744721,FALSE
2018,TX,Gregg,48183,123707,863,69.76161413662929,FALSE
2018,TX,Grimes,48185,28360,156,55.00705218617771,FALSE
2018,TX,Grimes,48185,28360,156,55.00705218617771,TRUE
2018,TX,Guadalupe,48187,163694,701,42.82380539298936,FALSE
2018,TX,Hale,48189,33830,179,52.91161690806976,FALSE
2018,TX,Hale,48189,33830,179,52.91161690806976,TRUE
2018,TX,Hall,48191,3028,23,75.95772787318363,TRUE
2018,TX,Hamilton,48193,8484,78,91.93776520509194,TRUE
2018,TX,Hamilton,48193,8484,78,91.93776520509194,FALSE
2018,TX,Hansford,48195,5463,36,65.89785831960461,TRUE
2018,TX,Hardeman,48197,3922,29,73.94186639469659,TRUE
2018,TX,Hardeman,48197,3922,29,73.94186639469659,FALSE
2018,TX,Hardin,48199,57207,403,70.44592444980509,FALSE
2018,TX,Harris,48201,4698619,16882,35.92970615408485,FALSE
2018,TX,Harrison,48203,66726,409,61.29544705212361,FALSE
2018,TX,Hartley,48205,5619,37,65.84801566114967,TRUE
2018,TX,Hartley,48205,5619,37,65.84801566114967,FALSE
2018,TX,Haskell,48207,5813,52,89.45467056597283,TRUE
2018,TX,Hays,48209,222631,689,30.948071023352544,FALSE
2018,TX,Hemphill,48211,3825,19,49.673202614379086,TRUE
2018,TX,Hemphill,48211,3825,19,49.673202614379086,FALSE
2018,TX,Henderson,48213,82299,685,83.2330891019332,FALSE
2018,TX,Hidalgo,48215,865939,3074,35.49903630625252,FALSE
2018,TX,Hill,48217,36354,302,83.07201408373218,FALSE
2018,TX,Hockley,48219,22980,127,55.26544821583986,FALSE
2018,TX,Hockley,48219,22980,127,55.26544821583986,TRUE
2018,TX,Hood,48221,60537,526,86.88901002692569,FALSE
2018,TX,Hopkins,48223,36810,250,67.91632708503124,FALSE
2018,TX,Houston,48225,23169,189,81.57451767447883,FALSE
2018,TX,Houston,48225,23169,189,81.57451767447883,TRUE
2018,TX,Howard,48227,36459,245,67.19877122246908,FALSE
2018,TX,Hudspeth,48229,4795,17,35.45359749739312,TRUE
2018,TX,Hudspeth,48229,4795,17,35.45359749739312,FALSE
2018,TX,Hunt,48231,96493,576,59.69344926574985,FALSE
2018,TX,Hutchinson,48233,21198,123,58.02434191904897,TRUE
2018,TX,Hutchinson,48233,21198,123,58.02434191904897,FALSE
2018,TX,Irion,48235,1522,5,32.8515111695138,FALSE
2018,TX,Irion,48235,1522,5,32.8515111695138,TRUE
2018,TX,Jack,48237,8843,56,63.32692525161145,TRUE
2018,TX,Jack,48237,8843,56,63.32692525161145,FALSE
2018,TX,Jackson,48239,14874,131,88.0731477746403,FALSE
2018,TX,Jackson,48239,14874,131,88.0731477746403,TRUE
2018,TX,Jasper,48241,35872,260,72.47992863514719,FALSE
2018,TX,Jeff Davis,48243,2252,12,53.285968028419184,TRUE
2018,TX,Jeff Davis,48243,2252,12,53.285968028419184,FALSE
2018,TX,Jefferson,48245,255001,1638,64.23504221552072,FALSE
2018,TX,Jim Hogg,48247,5248,40,76.21951219512195,TRUE
2018,TX,Jim Hogg,48247,5248,40,76.21951219512195,FALSE
2018,TX,Jim Wells,48249,40822,286,70.06026162363432,FALSE
2018,TX,Johnson,48251,171361,939,54.79659899276965,FALSE
2018,TX,Jones,48253,19817,117,59.04021799465106,FALSE
2018,TX,Jones,48253,19817,117,59.04021799465106,TRUE
2018,TX,Karnes,48255,15650,112,71.56549520766774,TRUE
2018,TX,Karnes,48255,15650,112,71.56549520766774,FALSE
2018,TX,Kaufman,48257,128622,637,49.52496462502526,FALSE
2018,TX,Kendall,48259,45641,221,48.42137551762669,FALSE
2018,TX,Kenedy,48261,442,5,113.12217194570135,FALSE
2018,TX,Kenedy,48261,442,5,113.12217194570135,TRUE
2018,TX,Kent,48263,726,5,68.87052341597796,FALSE
2018,TX,Kent,48263,726,5,68.87052341597796,TRUE
2018,TX,Kerr,48265,52405,505,96.36485068218681,FALSE
2018,TX,Kimble,48267,4362,39,89.40852819807428,TRUE
2018,TX,King,48269,277,5,180.50541516245488,FALSE
2018,TX,King,48269,277,5,180.50541516245488,TRUE
2018,TX,Kinney,48271,3767,24,63.7111760021237,TRUE
2018,TX,Kinney,48271,3767,24,63.7111760021237,FALSE
2018,TX,Kleberg,48273,31129,175,56.21767483696874,FALSE
2018,TX,Kleberg,48273,31129,175,56.21767483696874,TRUE
2018,TX,Knox,48275,3653,39,106.76156583629894,TRUE
2018,TX,Lamar,48277,49728,375,75.41023166023166,FALSE
2018,TX,Lamb,48279,13158,111,84.359325125399,FALSE
2018,TX,Lamb,48279,13158,111,84.359325125399,TRUE
2018,TX,Lampasas,48281,21229,143,67.36068585425598,FALSE
2018,TX,Lampasas,48281,21229,143,67.36068585425598,TRUE
2018,TX,La Salle,48283,7531,42,55.769486124020716,TRUE
2018,TX,Lavaca,48285,20110,180,89.50770760815514,FALSE
2018,TX,Lavaca,48285,20110,180,89.50770760815514,TRUE
2018,TX,Lee,48287,17144,116,67.66215585627624,FALSE
2018,TX,Lee,48287,17144,116,67.66215585627624,TRUE
2018,TX,Leon,48289,17270,120,69.48465547191662,FALSE
2018,TX,Leon,48289,17270,120,69.48465547191662,TRUE
2018,TX,Liberty,48291,86323,445,51.550571690047846,FALSE
2018,TX,Limestone,48293,23519,201,85.46281729665378,FALSE
2018,TX,Lipscomb,48295,3355,23,68.55439642324889,TRUE
2018,TX,Live Oak,48297,12166,63,51.783659378596084,TRUE
2018,TX,Live Oak,48297,12166,63,51.783659378596084,FALSE
2018,TX,Llano,48299,21646,200,92.39582370876836,FALSE
2018,TX,Llano,48299,21646,200,92.39582370876836,TRUE
2018,TX,Loving,48301,152,0,0,FALSE
2018,TX,Lubbock,48303,307412,1695,55.13773047246041,FALSE
2018,TX,Lynn,48305,5877,37,62.95729113493279,TRUE
2018,TX,McCulloch,48307,7987,69,86.39038437460874,FALSE
2018,TX,McCulloch,48307,7987,69,86.39038437460874,TRUE
2018,TX,McLennan,48309,254607,1516,59.54274627170502,FALSE
2018,TX,McMullen,48311,749,5,66.75567423230974,FALSE
2018,TX,McMullen,48311,749,5,66.75567423230974,TRUE
2018,TX,Madison,48313,14422,101,70.03189571488005,FALSE
2018,TX,Madison,48313,14422,101,70.03189571488005,TRUE
2018,TX,Marion,48315,9928,89,89.64544721998388,FALSE
2018,TX,Marion,48315,9928,89,89.64544721998388,TRUE
2018,TX,Martin,48317,5753,48,83.43472970624022,TRUE
2018,TX,Mason,48319,4280,21,49.06542056074766,TRUE
2018,TX,Mason,48319,4280,21,49.06542056074766,FALSE
2018,TX,Matagorda,48321,36552,233,63.74480192602319,FALSE
2018,TX,Maverick,48323,58485,285,48.73044370351372,FALSE
2018,TX,Medina,48325,50921,263,51.64863219496867,FALSE
2018,TX,Menard,48327,2139,26,121.55212716222535,TRUE
2018,TX,Menard,48327,2139,26,121.55212716222535,FALSE
2018,TX,Midland,48329,172578,698,40.445479725109806,FALSE
2018,TX,Milam,48331,25131,179,71.22677171620707,FALSE
2018,TX,Mills,48333,4921,59,119.89433042064621,TRUE
2018,TX,Mitchell,48335,8145,51,62.61510128913444,TRUE
2018,TX,Montague,48337,19596,172,87.77301490100021,FALSE
2018,TX,Montague,48337,19596,172,87.77301490100021,TRUE
2018,TX,Montgomery,48339,590925,2102,35.57135000211533,FALSE
2018,TX,Moore,48341,21485,111,51.66395159413545,FALSE
2018,TX,Moore,48341,21485,111,51.66395159413545,TRUE
2018,TX,Morris,48343,12339,121,98.06305211119215,TRUE
2018,TX,Morris,48343,12339,121,98.06305211119215,FALSE
2018,TX,Motley,48345,1234,11,89.14100486223663,FALSE
2018,TX,Motley,48345,1234,11,89.14100486223663,TRUE
2018,TX,Nacogdoches,48347,65711,385,58.589886016039934,FALSE
2018,TX,Navarro,48349,49565,340,68.5967920911934,FALSE
2018,TX,Newton,48351,13746,93,67.65604539502401,TRUE
2018,TX,Newton,48351,13746,93,67.65604539502401,FALSE
2018,TX,Nolan,48353,14751,119,80.67249677987934,FALSE
2018,TX,Nolan,48353,14751,119,80.67249677987934,TRUE
2018,TX,Nueces,48355,362265,1687,46.56812002263536,FALSE
2018,TX,Ochiltree,48357,9947,46,46.24509902483161,TRUE
2018,TX,Oldham,48359,2131,11,51.618958235570155,FALSE
2018,TX,Oldham,48359,2131,11,51.618958235570155,TRUE
2018,TX,Orange,48361,83572,565,67.60637534102331,FALSE
2018,TX,Palo Pinto,48363,28875,206,71.34199134199135,FALSE
2018,TX,Panola,48365,23148,158,68.25643684119578,FALSE
2018,TX,Panola,48365,23148,158,68.25643684119578,TRUE
2018,TX,Parker,48367,138371,730,52.75671925475714,FALSE
2018,TX,Parmer,48369,9864,51,51.70316301703163,TRUE
2018,TX,Pecos,48371,15673,83,52.95731512792701,TRUE
2018,TX,Pecos,48371,15673,83,52.95731512792701,FALSE
2018,TX,Polk,48373,50031,404,80.74993504027503,FALSE
2018,TX,Potter,48375,119648,778,65.0240706071142,FALSE
2018,TX,Presidio,48377,6948,27,38.860103626943,TRUE
2018,TX,Rains,48379,12159,90,74.01924500370096,FALSE
2018,TX,Rains,48379,12159,90,74.01924500370096,TRUE
2018,TX,Randall,48381,136271,625,45.86449061062149,FALSE
2018,TX,Reagan,48383,3741,18,48.115477145148354,TRUE
2018,TX,Reagan,48383,3741,18,48.115477145148354,FALSE
2018,TX,Real,48385,3478,34,97.757331799885,TRUE
2018,TX,Red River,48387,12175,111,91.17043121149898,FALSE
2018,TX,Red River,48387,12175,111,91.17043121149898,TRUE
2018,TX,Reeves,48389,15695,82,52.24593819687799,FALSE
2018,TX,Reeves,48389,15695,82,52.24593819687799,TRUE
2018,TX,Refugio,48391,7032,53,75.36973833902161,TRUE
2018,TX,Roberts,48393,903,5,55.370985603543744,FALSE
2018,TX,Roberts,48393,903,5,55.370985603543744,TRUE
2018,TX,Robertson,48395,17284,114,65.95695440870169,FALSE
2018,TX,Robertson,48395,17284,114,65.95695440870169,TRUE
2018,TX,Rockwall,48397,100657,449,44.606932453778676,FALSE
2018,TX,Runnels,48399,10234,93,90.8735587258159,FALSE
2018,TX,Runnels,48399,10234,93,90.8735587258159,TRUE
2018,TX,Rusk,48401,54450,346,63.544536271808994,FALSE
2018,TX,Sabine,48403,10589,94,88.77136651241855,FALSE
2018,TX,Sabine,48403,10589,94,88.77136651241855,TRUE
2018,TX,San Augustine,48405,8232,86,104.4703595724004,FALSE
2018,TX,San Augustine,48405,8232,86,104.4703595724004,TRUE
2018,TX,San Jacinto,48407,28719,157,54.667641630976014,FALSE
2018,TX,San Jacinto,48407,28719,157,54.667641630976014,TRUE
2018,TX,San Patricio,48409,66893,356,53.219320407217495,FALSE
2018,TX,San Saba,48411,6054,43,71.02741988767757,TRUE
2018,TX,Schleicher,48413,2895,22,75.99309153713298,TRUE
2018,TX,Schleicher,48413,2895,22,75.99309153713298,FALSE
2018,TX,Scurry,48415,16866,125,74.11360132811573,FALSE
2018,TX,Scurry,48415,16866,125,74.11360132811573,TRUE
2018,TX,Shackelford,48417,3253,13,39.96311097448509,TRUE
2018,TX,Shackelford,48417,3253,13,39.96311097448509,FALSE
2018,TX,Shelby,48419,25418,172,67.66858132032418,FALSE
2018,TX,Shelby,48419,25418,172,67.66858132032418,TRUE
2018,TX,Sherman,48421,3079,17,55.21273140630075,TRUE
2018,TX,Sherman,48421,3079,17,55.21273140630075,FALSE
2018,TX,Smith,48423,230221,1463,63.547634664083645,FALSE
2018,TX,Somervell,48425,9016,68,75.42147293700089,FALSE
2018,TX,Somervell,48425,9016,68,75.42147293700089,TRUE
2018,TX,Starr,48427,64525,281,43.54901201084851,FALSE
2018,TX,Stephens,48429,9433,61,64.66659599279127,TRUE
2018,TX,Sterling,48431,1311,10,76.27765064836002,FALSE
2018,TX,Sterling,48431,1311,10,76.27765064836002,TRUE
2018,TX,Stonewall,48433,1362,14,102.79001468428781,TRUE
2018,TX,Stonewall,48433,1362,14,102.79001468428781,FALSE
2018,TX,Sutton,48435,3758,16,42.57583821181479,TRUE
2018,TX,Sutton,48435,3758,16,42.57583821181479,FALSE
2018,TX,Swisher,48437,7462,56,75.046904315197,TRUE
2018,TX,Tarrant,48439,2084931,8745,41.94383411249581,FALSE
2018,TX,Taylor,48441,137640,1006,73.08921825050857,FALSE
2018,TX,Terrell,48443,823,5,60.75334143377886,FALSE
2018,TX,Terrell,48443,823,5,60.75334143377886,TRUE
2018,TX,Terry,48445,12287,76,61.8539920240905,TRUE
2018,TX,Throckmorton,48447,1515,11,72.60726072607261,TRUE
2018,TX,Throckmorton,48447,1515,11,72.60726072607261,FALSE
2018,TX,Titus,48449,33033,183,55.39914630823721,FALSE
2018,TX,Titus,48449,33033,183,55.39914630823721,TRUE
2018,TX,Tom Green,48451,118189,656,55.504319352900865,FALSE
2018,TX,Travis,48453,1248743,3738,29.934101732702402,FALSE
2018,TX,Trinity,48455,14740,161,109.22659430122117,FALSE
2018,TX,Trinity,48455,14740,161,109.22659430122117,TRUE
2018,TX,Tyler,48457,21696,167,76.97271386430678,FALSE
2018,TX,Tyler,48457,21696,167,76.97271386430678,TRUE
2018,TX,Upshur,48459,41260,256,62.04556471158507,FALSE
2018,TX,Upton,48461,3671,21,57.20512122037592,TRUE
2018,TX,Upton,48461,3671,21,57.20512122037592,FALSE
2018,TX,Uvalde,48463,26846,169,62.95165015272294,FALSE
2018,TX,Uvalde,48463,26846,169,62.95165015272294,TRUE
2018,TX,Val Verde,48465,49208,255,51.820842139489514,FALSE
2018,TX,Van Zandt,48467,56019,416,74.2605187525661,FALSE
2018,TX,Victoria,48469,92035,541,58.78198511435867,FALSE
2018,TX,Walker,48471,72480,377,52.01434878587197,FALSE
2018,TX,Waller,48473,53126,194,36.51695968075895,FALSE
2018,TX,Ward,48475,11720,70,59.72696245733789,FALSE
2018,TX,Ward,48475,11720,70,59.72696245733789,TRUE
2018,TX,Washington,48477,35108,254,72.34818275037028,FALSE
