year,month,date,state,county,county_code,monthly_adj_deaths,monthly_crude_rate_10k,suppressed
2021,2,2021-02-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,3,2021-03-01,TX,Hartley,48205,0,0,FALSE
2021,4,2021-04-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,5,2021-05-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,6,2021-06-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,7,2021-07-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,8,2021-08-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,9,2021-09-01,TX,Hartley,48205,0,0,TRUE
2021,10,2021-10-01,TX,Hartley,48205,0,0,TRUE
2021,11,2021-11-01,TX,Hartley,48205,5,9.264406151565684,TRUE
2021,12,2021-12-01,TX,Hartley,48205,0,0,TRUE
2021,1,2021-01-01,TX,Haskell,48207,5,9.240436148586213,TRUE
2021,2,2021-02-01,TX,Haskell,48207,0,0,TRUE
2021,3,2021-03-01,TX,Haskell,48207,0,0,TRUE
2021,4,2021-04-01,TX,Haskell,48207,5,9.240436148586213,TRUE
2021,5,2021-05-01,TX,Haskell,48207,5,9.240436148586213,TRUE
2021,6,2021-06-01,TX,Haskell,48207,5,9.240436148586213,TRUE
2021,7,2021-07-01,TX,Haskell,48207,0,0,TRUE
2021,8,2021-08-01,TX,Haskell,48207,0,0,TRUE
2021,9,2021-09-01,TX,Haskell,48207,0,0,TRUE
2021,10,2021-10-01,TX,Haskell,48207,5,9.240436148586213,TRUE
2021,11,2021-11-01,TX,Haskell,48207,0,0,TRUE
2021,12,2021-12-01,TX,Haskell,48207,0,0,TRUE
2021,1,2021-01-01,TX,Hays,48209,55,2.1535100255680373,FALSE
2021,2,2021-02-01,TX,Hays,48209,52,2.036045842355235,FALSE
2021,3,2021-03-01,TX,Hays,48209,56,2.1926647533056376,TRUE
2021,4,2021-04-01,TX,Hays,48209,40,1.566189109504027,TRUE
2021,5,2021-05-01,TX,Hays,48209,53,2.0752005700928358,TRUE
2021,6,2021-06-01,TX,Hays,48209,56,2.1926647533056376,TRUE
2021,7,2021-07-01,TX,Hays,48209,66,2.5842120306816443,TRUE
2021,8,2021-08-01,TX,Hays,48209,66,2.5842120306816443,FALSE
2021,9,2021-09-01,TX,Hays,48209,70,2.7408309416320473,FALSE
2021,10,2021-10-01,TX,Hays,48209,60,2.3492836642560406,FALSE
2021,11,2021-11-01,TX,Hays,48209,73,2.8582951248448496,TRUE
2021,12,2021-12-01,TX,Hays,48209,59,2.31012893651844,TRUE
2021,1,2021-01-01,TX,Hemphill,48211,0,0,FALSE
2021,2,2021-02-01,TX,Hemphill,48211,0,0,FALSE
2021,3,2021-03-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,4,2021-04-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,5,2021-05-01,TX,Hemphill,48211,0,0,TRUE
2021,6,2021-06-01,TX,Hemphill,48211,0,0,FALSE
2021,7,2021-07-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,8,2021-08-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,9,2021-09-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,10,2021-10-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,11,2021-11-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,12,2021-12-01,TX,Hemphill,48211,5,15.285845307245491,TRUE
2021,1,2021-01-01,TX,Henderson,48213,58,6.932243297835467,FALSE
2021,2,2021-02-01,TX,Henderson,48213,58,6.932243297835467,FALSE
2021,3,2021-03-01,TX,Henderson,48213,54,6.454157553157159,FALSE
2021,4,2021-04-01,TX,Henderson,48213,51,6.095593244648428,TRUE
2021,5,2021-05-01,TX,Henderson,48213,57,6.8127218616658896,TRUE
2021,6,2021-06-01,TX,Henderson,48213,55,6.573678989326736,FALSE
2021,7,2021-07-01,TX,Henderson,48213,50,5.97607180847885,FALSE
2021,8,2021-08-01,TX,Henderson,48213,64,7.64937191485293,FALSE
2021,9,2021-09-01,TX,Henderson,48213,58,6.932243297835467,FALSE
2021,10,2021-10-01,TX,Henderson,48213,57,6.8127218616658896,FALSE
2021,11,2021-11-01,TX,Henderson,48213,72,8.605543404209545,TRUE
2021,12,2021-12-01,TX,Henderson,48213,56,6.693200425496313,TRUE
2021,1,2021-01-01,TX,Hidalgo,48215,310,3.5213027457074184,FALSE
2021,2,2021-02-01,TX,Hidalgo,48215,257,2.9192735666026017,FALSE
2021,3,2021-03-01,TX,Hidalgo,48215,268,3.0442230188696393,FALSE
2021,4,2021-04-01,TX,Hidalgo,48215,249,2.82840123768112,FALSE
2021,5,2021-05-01,TX,Hidalgo,48215,250,2.839760278796305,FALSE
2021,6,2021-06-01,TX,Hidalgo,48215,245,2.7829650732203794,FALSE
2021,7,2021-07-01,TX,Hidalgo,48215,278,3.1578134300214913,FALSE
2021,8,2021-08-01,TX,Hidalgo,48215,274,3.1123772655607502,FALSE
2021,9,2021-09-01,TX,Hidalgo,48215,291,3.3054809645188996,FALSE
2021,10,2021-10-01,TX,Hidalgo,48215,232,2.6352975387229716,FALSE
2021,11,2021-11-01,TX,Hidalgo,48215,263,2.987427813293713,FALSE
2021,12,2021-12-01,TX,Hidalgo,48215,276,3.1350953477911205,FALSE
2021,1,2021-01-01,TX,Hill,48217,23,6.306380411834059,FALSE
2021,2,2021-02-01,TX,Hill,48217,29,7.951523127964684,FALSE
2021,3,2021-03-01,TX,Hill,48217,22,6.032189959145623,TRUE
2021,4,2021-04-01,TX,Hill,48217,27,7.40314222258781,TRUE
2021,5,2021-05-01,TX,Hill,48217,24,6.580570864522498,FALSE
2021,6,2021-06-01,TX,Hill,48217,15,4.1128567903265605,TRUE
2021,7,2021-07-01,TX,Hill,48217,17,4.661237695703436,TRUE
2021,8,2021-08-01,TX,Hill,48217,23,6.306380411834059,FALSE
2021,9,2021-09-01,TX,Hill,48217,25,6.854761317210934,FALSE
2021,10,2021-10-01,TX,Hill,48217,30,8.225713580653121,FALSE
2021,11,2021-11-01,TX,Hill,48217,24,6.580570864522498,TRUE
2021,12,2021-12-01,TX,Hill,48217,28,7.677332675276246,TRUE
2021,1,2021-01-01,TX,Hockley,48219,10,4.68099049758929,FALSE
2021,2,2021-02-01,TX,Hockley,48219,0,0,TRUE
2021,3,2021-03-01,TX,Hockley,48219,5,2.340495248794645,TRUE
2021,4,2021-04-01,TX,Hockley,48219,0,0,TRUE
2021,5,2021-05-01,TX,Hockley,48219,8,3.744792398071432,TRUE
2021,6,2021-06-01,TX,Hockley,48219,6,2.808594298553574,TRUE
2021,7,2021-07-01,TX,Hockley,48219,9,4.212891447830361,TRUE
2021,8,2021-08-01,TX,Hockley,48219,13,6.085287646866076,FALSE
2021,9,2021-09-01,TX,Hockley,48219,12,5.617188597107148,TRUE
2021,10,2021-10-01,TX,Hockley,48219,8,3.744792398071432,TRUE
2021,11,2021-11-01,TX,Hockley,48219,9,4.212891447830361,TRUE
2021,12,2021-12-01,TX,Hockley,48219,20,9.36198099517858,TRUE
2021,1,2021-01-01,TX,Hood,48221,49,7.62978418610445,FALSE
2021,2,2021-02-01,TX,Hood,48221,38,5.916975491264676,FALSE
2021,3,2021-03-01,TX,Hood,48221,43,6.695524898010027,TRUE
2021,4,2021-04-01,TX,Hood,48221,41,6.384105135311887,TRUE
2021,5,2021-05-01,TX,Hood,48221,34,5.294135965868395,TRUE
2021,6,2021-06-01,TX,Hood,48221,38,5.916975491264676,TRUE
2021,7,2021-07-01,TX,Hood,48221,31,4.827006321821183,TRUE
2021,8,2021-08-01,TX,Hood,48221,41,6.384105135311887,FALSE
2021,9,2021-09-01,TX,Hood,48221,47,7.31836442340631,FALSE
2021,10,2021-10-01,TX,Hood,48221,53,8.252623711500732,FALSE
2021,11,2021-11-01,TX,Hood,48221,52,8.096913830151662,TRUE
2021,12,2021-12-01,TX,Hood,48221,52,8.096913830151662,TRUE
2021,1,2021-01-01,TX,Hopkins,48223,19,5.106017037972642,FALSE
2021,2,2021-02-01,TX,Hopkins,48223,19,5.106017037972642,TRUE
2021,3,2021-03-01,TX,Hopkins,48223,18,4.837279299131977,TRUE
2021,4,2021-04-01,TX,Hopkins,48223,25,6.718443471016635,TRUE
2021,5,2021-05-01,TX,Hopkins,48223,20,5.374754776813308,TRUE
2021,6,2021-06-01,TX,Hopkins,48223,23,6.180967993335304,FALSE
2021,7,2021-07-01,TX,Hopkins,48223,20,5.374754776813308,FALSE
2021,8,2021-08-01,TX,Hopkins,48223,13,3.49359060492865,FALSE
2021,9,2021-09-01,TX,Hopkins,48223,26,6.9871812098573,FALSE
2021,10,2021-10-01,TX,Hopkins,48223,18,4.837279299131977,TRUE
2021,11,2021-11-01,TX,Hopkins,48223,21,5.643492515653973,TRUE
2021,12,2021-12-01,TX,Hopkins,48223,24,6.4497057321759685,TRUE
2021,1,2021-01-01,TX,Houston,48225,10,4.496200710399712,FALSE
2021,2,2021-02-01,TX,Houston,48225,10,4.496200710399712,TRUE
2021,3,2021-03-01,TX,Houston,48225,11,4.945820781439683,TRUE
2021,4,2021-04-01,TX,Houston,48225,12,5.395440852479655,TRUE
2021,5,2021-05-01,TX,Houston,48225,25,11.24050177599928,TRUE
2021,6,2021-06-01,TX,Houston,48225,7,3.147340497279799,TRUE
2021,7,2021-07-01,TX,Houston,48225,15,6.7443010655995685,TRUE
2021,8,2021-08-01,TX,Houston,48225,21,9.442021491839396,TRUE
2021,9,2021-09-01,TX,Houston,48225,20,8.992401420799425,FALSE
2021,10,2021-10-01,TX,Houston,48225,9,4.046580639359741,TRUE
2021,11,2021-11-01,TX,Houston,48225,19,8.542781349759453,TRUE
2021,12,2021-12-01,TX,Houston,48225,11,4.945820781439683,FALSE
2021,1,2021-01-01,TX,Howard,48227,22,6.446319737458978,TRUE
2021,2,2021-02-01,TX,Howard,48227,12,3.5161744022503516,TRUE
2021,3,2021-03-01,TX,Howard,48227,21,6.153305203938116,FALSE
2021,4,2021-04-01,TX,Howard,48227,11,3.223159868729489,FALSE
2021,5,2021-05-01,TX,Howard,48227,26,7.618377871542428,FALSE
2021,6,2021-06-01,TX,Howard,48227,13,3.809188935771214,TRUE
2021,7,2021-07-01,TX,Howard,48227,21,6.153305203938116,TRUE
2021,8,2021-08-01,TX,Howard,48227,26,7.618377871542428,TRUE
2021,9,2021-09-01,TX,Howard,48227,16,4.688232536333802,FALSE
2021,10,2021-10-01,TX,Howard,48227,20,5.860290670417253,FALSE
2021,11,2021-11-01,TX,Howard,48227,26,7.618377871542428,TRUE
2021,12,2021-12-01,TX,Howard,48227,25,7.325363338021566,TRUE
2021,1,2021-01-01,TX,Hudspeth,48229,0,0,TRUE
2021,2,2021-02-01,TX,Hudspeth,48229,0,0,FALSE
2021,3,2021-03-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,4,2021-04-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,5,2021-05-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,6,2021-06-01,TX,Hudspeth,48229,0,0,FALSE
2021,7,2021-07-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,8,2021-08-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,9,2021-09-01,TX,Hudspeth,48229,0,0,TRUE
2021,10,2021-10-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,11,2021-11-01,TX,Hudspeth,48229,5,15.211439002129602,TRUE
2021,12,2021-12-01,TX,Hudspeth,48229,0,0,TRUE
2021,1,2021-01-01,TX,Hunt,48231,54,5.222740197690388,FALSE
2021,2,2021-02-01,TX,Hunt,48231,61,5.899762075168772,FALSE
2021,3,2021-03-01,TX,Hunt,48231,42,4.0621312648703025,FALSE
2021,4,2021-04-01,TX,Hunt,48231,39,3.77197903166528,TRUE
2021,5,2021-05-01,TX,Hunt,48231,52,5.029305375553707,TRUE
2021,6,2021-06-01,TX,Hunt,48231,39,3.77197903166528,TRUE
2021,7,2021-07-01,TX,Hunt,48231,42,4.0621312648703025,TRUE
2021,8,2021-08-01,TX,Hunt,48231,49,4.739153142348686,FALSE
2021,9,2021-09-01,TX,Hunt,48231,39,3.77197903166528,FALSE
2021,10,2021-10-01,TX,Hunt,48231,49,4.739153142348686,FALSE
2021,11,2021-11-01,TX,Hunt,48231,43,4.158848675938643,TRUE
2021,12,2021-12-01,TX,Hunt,48231,61,5.899762075168772,TRUE
2021,1,2021-01-01,TX,Hutchinson,48233,12,5.855086606489388,TRUE
2021,2,2021-02-01,TX,Hutchinson,48233,0,0,TRUE
2021,3,2021-03-01,TX,Hutchinson,48233,9,4.391314954867041,TRUE
2021,4,2021-04-01,TX,Hutchinson,48233,13,6.343010490363504,FALSE
2021,5,2021-05-01,TX,Hutchinson,48233,0,0,TRUE
2021,6,2021-06-01,TX,Hutchinson,48233,12,5.855086606489388,FALSE
2021,7,2021-07-01,TX,Hutchinson,48233,11,5.367162722615273,FALSE
2021,8,2021-08-01,TX,Hutchinson,48233,9,4.391314954867041,TRUE
2021,9,2021-09-01,TX,Hutchinson,48233,15,7.318858258111735,FALSE
2021,10,2021-10-01,TX,Hutchinson,48233,18,8.782629909734082,TRUE
2021,11,2021-11-01,TX,Hutchinson,48233,14,6.830934374237619,FALSE
2021,12,2021-12-01,TX,Hutchinson,48233,19,9.270553793608197,FALSE
2021,1,2021-01-01,TX,Irion,48235,0,0,TRUE
2021,2,2021-02-01,TX,Irion,48235,0,0,FALSE
2021,3,2021-03-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,4,2021-04-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,5,2021-05-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,6,2021-06-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,7,2021-07-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,8,2021-08-01,TX,Irion,48235,0,0,FALSE
2021,9,2021-09-01,TX,Irion,48235,0,0,TRUE
2021,10,2021-10-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,11,2021-11-01,TX,Irion,48235,5,32.21649484536082,TRUE
2021,12,2021-12-01,TX,Irion,48235,0,0,FALSE
2021,1,2021-01-01,TX,Jack,48237,0,0,TRUE
2021,2,2021-02-01,TX,Jack,48237,0,0,TRUE
2021,3,2021-03-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,4,2021-04-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,5,2021-05-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,6,2021-06-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,7,2021-07-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,8,2021-08-01,TX,Jack,48237,0,0,TRUE
2021,9,2021-09-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,10,2021-10-01,TX,Jack,48237,0,0,TRUE
2021,11,2021-11-01,TX,Jack,48237,0,0,TRUE
2021,12,2021-12-01,TX,Jack,48237,5,5.73921028466483,TRUE
2021,1,2021-01-01,TX,Jackson,48239,8,5.29065537993519,TRUE
2021,2,2021-02-01,TX,Jackson,48239,6,3.967991534951392,TRUE
2021,3,2021-03-01,TX,Jackson,48239,10,6.613319224918986,FALSE
2021,4,2021-04-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,5,2021-05-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,6,2021-06-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,7,2021-07-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,8,2021-08-01,TX,Jackson,48239,9,5.951987302427088,TRUE
2021,9,2021-09-01,TX,Jackson,48239,8,5.29065537993519,TRUE
2021,10,2021-10-01,TX,Jackson,48239,0,0,TRUE
2021,11,2021-11-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,12,2021-12-01,TX,Jackson,48239,5,3.306659612459493,TRUE
2021,1,2021-01-01,TX,Jasper,48241,33,10.007581501137224,FALSE
2021,2,2021-02-01,TX,Jasper,48241,27,8.188021228203185,TRUE
2021,3,2021-03-01,TX,Jasper,48241,16,4.852160727824109,TRUE
2021,4,2021-04-01,TX,Jasper,48241,20,6.0652009097801365,FALSE
2021,5,2021-05-01,TX,Jasper,48241,12,3.639120545868082,TRUE
2021,6,2021-06-01,TX,Jasper,48241,24,7.278241091736164,TRUE
2021,7,2021-07-01,TX,Jasper,48241,20,6.0652009097801365,TRUE
2021,8,2021-08-01,TX,Jasper,48241,14,4.245640636846096,FALSE
2021,9,2021-09-01,TX,Jasper,48241,19,5.761940864291129,FALSE
2021,10,2021-10-01,TX,Jasper,48241,18,5.458680818802122,FALSE
2021,11,2021-11-01,TX,Jasper,48241,18,5.458680818802122,TRUE
2021,12,2021-12-01,TX,Jasper,48241,21,6.368460955269144,TRUE
2021,1,2021-01-01,TX,Jeff Davis,48243,0,0,TRUE
2021,2,2021-02-01,TX,Jeff Davis,48243,0,0,TRUE
2021,3,2021-03-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,4,2021-04-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,5,2021-05-01,TX,Jeff Davis,48243,0,0,TRUE
2021,6,2021-06-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,7,2021-07-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,8,2021-08-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,9,2021-09-01,TX,Jeff Davis,48243,0,0,FALSE
2021,10,2021-10-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,11,2021-11-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,12,2021-12-01,TX,Jeff Davis,48243,5,25.65418163160595,TRUE
2021,1,2021-01-01,TX,Jefferson,48245,143,5.636489767603192,FALSE
2021,2,2021-02-01,TX,Jefferson,48245,152,5.991233878850944,FALSE
2021,3,2021-03-01,TX,Jefferson,48245,132,5.202913631633716,FALSE
2021,4,2021-04-01,TX,Jefferson,48245,107,4.217513322612178,FALSE
2021,5,2021-05-01,TX,Jefferson,48245,138,5.439409705798884,TRUE
2021,6,2021-06-01,TX,Jefferson,48245,104,4.099265285529594,TRUE
2021,7,2021-07-01,TX,Jefferson,48245,150,5.912401854129222,FALSE
2021,8,2021-08-01,TX,Jefferson,48245,129,5.08466559455113,FALSE
2021,9,2021-09-01,TX,Jefferson,48245,117,4.6116734462207924,FALSE
2021,10,2021-10-01,TX,Jefferson,48245,127,5.005833569829408,FALSE
2021,11,2021-11-01,TX,Jefferson,48245,102,4.02043326080787,TRUE
2021,12,2021-12-01,TX,Jefferson,48245,130,5.124081606911992,TRUE
2021,1,2021-01-01,TX,Jim Hogg,48247,0,0,TRUE
2021,2,2021-02-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,3,2021-03-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,4,2021-04-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,5,2021-05-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,6,2021-06-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,7,2021-07-01,TX,Jim Hogg,48247,0,0,TRUE
2021,8,2021-08-01,TX,Jim Hogg,48247,0,0,TRUE
2021,9,2021-09-01,TX,Jim Hogg,48247,0,0,TRUE
2021,10,2021-10-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,11,2021-11-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,12,2021-12-01,TX,Jim Hogg,48247,5,10.414496979795876,TRUE
2021,1,2021-01-01,TX,Jim Wells,48249,22,5.663242978865807,FALSE
2021,2,2021-02-01,TX,Jim Wells,48249,29,7.465183926686746,TRUE
2021,3,2021-03-01,TX,Jim Wells,48249,21,5.405822843462816,TRUE
2021,4,2021-04-01,TX,Jim Wells,48249,10,2.5742013540299125,TRUE
2021,5,2021-05-01,TX,Jim Wells,48249,16,4.11872216644786,TRUE
2021,6,2021-06-01,TX,Jim Wells,48249,18,4.633562437253842,TRUE
2021,7,2021-07-01,TX,Jim Wells,48249,24,6.178083249671789,TRUE
2021,8,2021-08-01,TX,Jim Wells,48249,17,4.376142301850851,FALSE
2021,9,2021-09-01,TX,Jim Wells,48249,24,6.178083249671789,FALSE
2021,10,2021-10-01,TX,Jim Wells,48249,21,5.405822843462816,TRUE
2021,11,2021-11-01,TX,Jim Wells,48249,16,4.11872216644786,TRUE
2021,12,2021-12-01,TX,Jim Wells,48249,26,6.6929235204777715,TRUE
2021,1,2021-01-01,TX,Johnson,48251,80,4.271678769756514,FALSE
2021,2,2021-02-01,TX,Johnson,48251,83,4.431866723622384,FALSE
2021,3,2021-03-01,TX,Johnson,48251,65,3.4707390004271677,TRUE
2021,4,2021-04-01,TX,Johnson,48251,82,4.378470739000427,TRUE
2021,5,2021-05-01,TX,Johnson,48251,72,3.844510892780863,TRUE
2021,6,2021-06-01,TX,Johnson,48251,71,3.7911149081589066,TRUE
2021,7,2021-07-01,TX,Johnson,48251,88,4.698846646732166,TRUE
2021,8,2021-08-01,TX,Johnson,48251,91,4.859034600598035,FALSE
2021,9,2021-09-01,TX,Johnson,48251,76,4.058094831268688,FALSE
2021,10,2021-10-01,TX,Johnson,48251,89,4.752242631354123,FALSE
2021,11,2021-11-01,TX,Johnson,48251,70,3.73771892353695,FALSE
2021,12,2021-12-01,TX,Johnson,48251,86,4.592054677488253,FALSE
2021,1,2021-01-01,TX,Jones,48253,15,7.547929351381271,FALSE
2021,2,2021-02-01,TX,Jones,48253,17,8.55431993156544,TRUE
2021,3,2021-03-01,TX,Jones,48253,12,6.038343481105017,TRUE
2021,4,2021-04-01,TX,Jones,48253,6,3.0191717405525087,TRUE
2021,5,2021-05-01,TX,Jones,48253,11,5.535148191012933,FALSE
2021,6,2021-06-01,TX,Jones,48253,12,6.038343481105017,FALSE
2021,7,2021-07-01,TX,Jones,48253,7,3.522367030644593,TRUE
2021,8,2021-08-01,TX,Jones,48253,8,4.025562320736678,TRUE
2021,9,2021-09-01,TX,Jones,48253,10,5.031952900920847,FALSE
2021,10,2021-10-01,TX,Jones,48253,10,5.031952900920847,FALSE
2021,11,2021-11-01,TX,Jones,48253,0,0,TRUE
2021,12,2021-12-01,TX,Jones,48253,10,5.031952900920847,TRUE
2021,1,2021-01-01,TX,Karnes,48255,6,4.06669377795852,TRUE
2021,2,2021-02-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,3,2021-03-01,TX,Karnes,48255,0,0,TRUE
2021,4,2021-04-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,5,2021-05-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,6,2021-06-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,7,2021-07-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,8,2021-08-01,TX,Karnes,48255,15,10.166734444896298,FALSE
2021,9,2021-09-01,TX,Karnes,48255,0,0,TRUE
2021,10,2021-10-01,TX,Karnes,48255,0,0,TRUE
2021,11,2021-11-01,TX,Karnes,48255,5,3.3889114816320998,TRUE
2021,12,2021-12-01,TX,Karnes,48255,10,6.7778229632641995,FALSE
2021,1,2021-01-01,TX,Kaufman,48257,68,4.310126261345773,FALSE
2021,2,2021-02-01,TX,Kaufman,48257,53,3.3593631154606767,FALSE
2021,3,2021-03-01,TX,Kaufman,48257,47,2.9790578571066373,FALSE
2021,4,2021-04-01,TX,Kaufman,48257,65,4.119973632168754,TRUE
2021,5,2021-05-01,TX,Kaufman,48257,48,3.0424420668323107,TRUE
2021,6,2021-06-01,TX,Kaufman,48257,49,3.1058262765579836,TRUE
2021,7,2021-07-01,TX,Kaufman,48257,49,3.1058262765579836,TRUE
2021,8,2021-08-01,TX,Kaufman,48257,40,2.5353683890269254,FALSE
2021,9,2021-09-01,TX,Kaufman,48257,65,4.119973632168754,FALSE
2021,10,2021-10-01,TX,Kaufman,48257,64,4.056589422443081,FALSE
2021,11,2021-11-01,TX,Kaufman,48257,63,3.993205212717408,FALSE
2021,12,2021-12-01,TX,Kaufman,48257,60,3.8030525835403886,TRUE
2021,1,2021-01-01,TX,Kendall,48259,27,5.770710438573993,FALSE
2021,2,2021-02-01,TX,Kendall,48259,14,2.9922202274087373,TRUE
2021,3,2021-03-01,TX,Kendall,48259,19,4.060870308626144,TRUE
2021,4,2021-04-01,TX,Kendall,48259,15,3.205950243652218,FALSE
2021,5,2021-05-01,TX,Kendall,48259,23,4.9157903736000685,FALSE
2021,6,2021-06-01,TX,Kendall,48259,18,3.8471402923826625,FALSE
2021,7,2021-07-01,TX,Kendall,48259,11,2.3510301786782937,TRUE
2021,8,2021-08-01,TX,Kendall,48259,24,5.129520389843549,TRUE
2021,9,2021-09-01,TX,Kendall,48259,21,4.488330341113106,TRUE
2021,10,2021-10-01,TX,Kendall,48259,17,3.633410276139181,TRUE
2021,11,2021-11-01,TX,Kendall,48259,6,1.2823800974608872,TRUE
2021,12,2021-12-01,TX,Kendall,48259,12,2.5647601949217744,TRUE
2021,1,2021-01-01,TX,Kenedy,48261,0,0,FALSE
2021,2,2021-02-01,TX,Kenedy,48261,0,0,FALSE
2021,3,2021-03-01,TX,Kenedy,48261,0,0,FALSE
2021,4,2021-04-01,TX,Kenedy,48261,0,0,FALSE
2021,5,2021-05-01,TX,Kenedy,48261,0,0,FALSE
2021,6,2021-06-01,TX,Kenedy,48261,0,0,FALSE
2021,7,2021-07-01,TX,Kenedy,48261,5,147.05882352941177,TRUE
2021,8,2021-08-01,TX,Kenedy,48261,0,0,FALSE
2021,9,2021-09-01,TX,Kenedy,48261,0,0,FALSE
2021,10,2021-10-01,TX,Kenedy,48261,0,0,FALSE
2021,11,2021-11-01,TX,Kenedy,48261,0,0,FALSE
2021,12,2021-12-01,TX,Kenedy,48261,0,0,FALSE
2021,1,2021-01-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,2,2021-02-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,3,2021-03-01,TX,Kent,48263,0,0,TRUE
2021,4,2021-04-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,5,2021-05-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,6,2021-06-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,7,2021-07-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,8,2021-08-01,TX,Kent,48263,0,0,FALSE
2021,9,2021-09-01,TX,Kent,48263,5,66.75567423230974,TRUE
2021,10,2021-10-01,TX,Kent,48263,0,0,FALSE
2021,11,2021-11-01,TX,Kent,48263,0,0,FALSE
2021,12,2021-12-01,TX,Kent,48263,0,0,FALSE
2021,1,2021-01-01,TX,Kerr,48265,49,9.217283346814394,FALSE
2021,2,2021-02-01,TX,Kerr,48265,30,5.643234702131262,TRUE
2021,3,2021-03-01,TX,Kerr,48265,32,6.019450348940012,TRUE
2021,4,2021-04-01,TX,Kerr,48265,36,6.7718816425575135,TRUE
2021,5,2021-05-01,TX,Kerr,48265,25,4.702695585109384,FALSE
2021,6,2021-06-01,TX,Kerr,48265,23,4.3264799383006345,TRUE
2021,7,2021-07-01,TX,Kerr,48265,30,5.643234702131262,TRUE
2021,8,2021-08-01,TX,Kerr,48265,44,8.276744229792516,FALSE
2021,9,2021-09-01,TX,Kerr,48265,21,3.9502642914918833,FALSE
2021,10,2021-10-01,TX,Kerr,48265,40,7.524312936175015,FALSE
2021,11,2021-11-01,TX,Kerr,48265,45,8.464852053196893,TRUE
2021,12,2021-12-01,TX,Kerr,48265,43,8.088636406388142,TRUE
2021,1,2021-01-01,TX,Kimble,48267,5,11.45475372279496,TRUE
