year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,OK,Delaware,40041,42733,606,355,May,29,0
2018,OK,Delaware,40041,42733,606,355,Jun,29,0
2018,OK,Delaware,40041,42733,606,355,Jul,29,0
2018,OK,Delaware,40041,42733,606,355,Aug,21,0
2018,OK,Delaware,40041,42733,606,355,Sep,29,0
2018,OK,Delaware,40041,42733,606,355,Oct,35,0
2018,OK,Delaware,40041,42733,606,355,Nov,31,0
2018,OK,Delaware,40041,42733,606,355,Dec,32,0
2018,OK,Dewey,40043,4894,62,36,Jan,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Feb,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Mar,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Apr,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,May,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Jun,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Jul,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Aug,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Sep,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Oct,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Nov,Suppressed,0
2018,OK,Dewey,40043,4894,62,36,Dec,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Jan,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Feb,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Mar,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Apr,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,May,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Jun,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Jul,0,0
2018,OK,Ellis,40045,3952,61,40,Aug,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Sep,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Oct,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Nov,Suppressed,0
2018,OK,Ellis,40045,3952,61,40,Dec,Suppressed,0
2018,OK,Garfield,40047,60913,660,445,Jan,40,0
2018,OK,Garfield,40047,60913,660,445,Feb,43,0
2018,OK,Garfield,40047,60913,660,445,Mar,36,0
2018,OK,Garfield,40047,60913,660,445,Apr,37,0
2018,OK,Garfield,40047,60913,660,445,May,37,0
2018,OK,Garfield,40047,60913,660,445,Jun,40,0
2018,OK,Garfield,40047,60913,660,445,Jul,36,0
2018,OK,Garfield,40047,60913,660,445,Aug,39,0
2018,OK,Garfield,40047,60913,660,445,Sep,30,0
2018,OK,Garfield,40047,60913,660,445,Oct,36,0
2018,OK,Garfield,40047,60913,660,445,Nov,46,0
2018,OK,Garfield,40047,60913,660,445,Dec,25,0
2018,OK,Garvin,40049,27811,398,236,Jan,28,0
2018,OK,Garvin,40049,27811,398,236,Feb,19,0
2018,OK,Garvin,40049,27811,398,236,Mar,19,0
2018,OK,Garvin,40049,27811,398,236,Apr,26,0
2018,OK,Garvin,40049,27811,398,236,May,14,0
2018,OK,Garvin,40049,27811,398,236,Jun,15,0
2018,OK,Garvin,40049,27811,398,236,Jul,23,0
2018,OK,Garvin,40049,27811,398,236,Aug,17,0
2018,OK,Garvin,40049,27811,398,236,Sep,18,0
2018,OK,Garvin,40049,27811,398,236,Oct,21,0
2018,OK,Garvin,40049,27811,398,236,Nov,17,0
2018,OK,Garvin,40049,27811,398,236,Dec,19,0
2018,OK,Grady,40051,55551,576,353,Jan,46,0
2018,OK,Grady,40051,55551,576,353,Feb,29,0
2018,OK,Grady,40051,55551,576,353,Mar,30,0
2018,OK,Grady,40051,55551,576,353,Apr,31,0
2018,OK,Grady,40051,55551,576,353,May,33,0
2018,OK,Grady,40051,55551,576,353,Jun,31,0
2018,OK,Grady,40051,55551,576,353,Jul,24,0
2018,OK,Grady,40051,55551,576,353,Aug,27,0
2018,OK,Grady,40051,55551,576,353,Sep,34,0
2018,OK,Grady,40051,55551,576,353,Oct,20,0
2018,OK,Grady,40051,55551,576,353,Nov,27,0
2018,OK,Grady,40051,55551,576,353,Dec,21,0
2018,OK,Grant,40053,4326,60,44,Jan,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Feb,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Mar,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Apr,Suppressed,0
2018,OK,Grant,40053,4326,60,44,May,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Jun,0,0
2018,OK,Grant,40053,4326,60,44,Jul,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Aug,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Sep,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Oct,0,0
2018,OK,Grant,40053,4326,60,44,Nov,Suppressed,0
2018,OK,Grant,40053,4326,60,44,Dec,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Jan,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Feb,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Mar,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Apr,Suppressed,0
2018,OK,Greer,40055,5821,63,38,May,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Jun,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Jul,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Aug,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Sep,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Oct,0,0
2018,OK,Greer,40055,5821,63,38,Nov,Suppressed,0
2018,OK,Greer,40055,5821,63,38,Dec,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Jan,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Feb,Suppressed,0
2018,OK,Harmon,40057,2664,43,30,Mar,0,0
