year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,covid_monthly_hospital_deaths
2021,TX,Chambers,48071,48865,418,252,Jul,19,Suppressed
2021,TX,Chambers,48071,48865,418,252,Aug,30,16
2021,TX,Chambers,48071,48865,418,252,Sep,34,18
2021,TX,Chambers,48071,48865,418,252,Oct,19,Suppressed
2021,TX,Chambers,48071,48865,418,252,Nov,12,Suppressed
2021,TX,Chambers,48071,48865,418,252,Dec,11,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Jan,54,30
2021,TX,Cherokee,48073,51097,795,523,Feb,49,12
2021,TX,Cherokee,48073,51097,795,523,Mar,30,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Apr,43,Suppressed
2021,TX,Cherokee,48073,51097,795,523,May,38,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Jun,39,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Jul,35,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Aug,48,17
2021,TX,Cherokee,48073,51097,795,523,Sep,79,46
2021,TX,Cherokee,48073,51097,795,523,Oct,42,15
2021,TX,Cherokee,48073,51097,795,523,Nov,35,Suppressed
2021,TX,Cherokee,48073,51097,795,523,Dec,31,Suppressed
2021,TX,Childress,48075,6736,84,62,Jan,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Feb,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Mar,Suppressed,0
2021,TX,Childress,48075,6736,84,62,Apr,Suppressed,0
2021,TX,Childress,48075,6736,84,62,May,Suppressed,0
2021,TX,Childress,48075,6736,84,62,Jun,Suppressed,0
2021,TX,Childress,48075,6736,84,62,Jul,Suppressed,0
2021,TX,Childress,48075,6736,84,62,Aug,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Sep,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Oct,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Nov,Suppressed,Suppressed
2021,TX,Childress,48075,6736,84,62,Dec,Suppressed,Suppressed
2021,TX,Clay,48077,10263,152,109,Jan,12,Suppressed
2021,TX,Clay,48077,10263,152,109,Feb,Suppressed,Suppressed
2021,TX,Clay,48077,10263,152,109,Mar,Suppressed,0
2021,TX,Clay,48077,10263,152,109,Apr,10,0
2021,TX,Clay,48077,10263,152,109,May,17,0
2021,TX,Clay,48077,10263,152,109,Jun,Suppressed,Suppressed
2021,TX,Clay,48077,10263,152,109,Jul,Suppressed,0
2021,TX,Clay,48077,10263,152,109,Aug,Suppressed,Suppressed
2021,TX,Clay,48077,10263,152,109,Sep,11,Suppressed
2021,TX,Clay,48077,10263,152,109,Oct,Suppressed,Suppressed
2021,TX,Clay,48077,10263,152,109,Nov,Suppressed,0
2021,TX,Clay,48077,10263,152,109,Dec,12,Suppressed
2021,TX,Cochran,48079,2516,46,31,Jan,Suppressed,Suppressed
2021,TX,Cochran,48079,2516,46,31,Feb,Suppressed,Suppressed
2021,TX,Cochran,48079,2516,46,31,Mar,Suppressed,Suppressed
2021,TX,Cochran,48079,2516,46,31,Apr,0,0
2021,TX,Cochran,48079,2516,46,31,May,Suppressed,0
2021,TX,Cochran,48079,2516,46,31,Jun,Suppressed,0
2021,TX,Cochran,48079,2516,46,31,Jul,Suppressed,0
2021,TX,Cochran,48079,2516,46,31,Aug,Suppressed,0
2021,TX,Cochran,48079,2516,46,31,Sep,Suppressed,Suppressed
2021,TX,Cochran,48079,2516,46,31,Oct,Suppressed,0
2021,TX,Cochran,48079,2516,46,31,Nov,Suppressed,Suppressed
2021,TX,Cochran,48079,2516,46,31,Dec,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Jan,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Feb,Suppressed,0
2021,TX,Coke,48081,3321,69,46,Mar,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Apr,Suppressed,0
2021,TX,Coke,48081,3321,69,46,May,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Jun,Suppressed,0
2021,TX,Coke,48081,3321,69,46,Jul,0,0
2021,TX,Coke,48081,3321,69,46,Aug,Suppressed,0
2021,TX,Coke,48081,3321,69,46,Sep,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Oct,Suppressed,Suppressed
2021,TX,Coke,48081,3321,69,46,Nov,Suppressed,0
2021,TX,Coke,48081,3321,69,46,Dec,Suppressed,0
2021,TX,Coleman,48083,7735,214,153,Jan,32,Suppressed
2021,TX,Coleman,48083,7735,214,153,Feb,13,Suppressed
2021,TX,Coleman,48083,7735,214,153,Mar,Suppressed,Suppressed
2021,TX,Coleman,48083,7735,214,153,Apr,Suppressed,0
2021,TX,Coleman,48083,7735,214,153,May,13,0
2021,TX,Coleman,48083,7735,214,153,Jun,12,Suppressed
2021,TX,Coleman,48083,7735,214,153,Jul,Suppressed,Suppressed
2021,TX,Coleman,48083,7735,214,153,Aug,14,Suppressed
2021,TX,Coleman,48083,7735,214,153,Sep,17,Suppressed
2021,TX,Coleman,48083,7735,214,153,Oct,10,Suppressed
2021,TX,Coleman,48083,7735,214,153,Nov,Suppressed,Suppressed
2021,TX,Coleman,48083,7735,214,153,Dec,Suppressed,Suppressed
2021,TX,Collin,48085,1109462,6214,3895,Jan,485,206
2021,TX,Collin,48085,1109462,6214,3895,Feb,377,103
2021,TX,Collin,48085,1109462,6214,3895,Mar,288,41
2021,TX,Collin,48085,1109462,6214,3895,Apr,233,20
2021,TX,Collin,48085,1109462,6214,3895,May,245,Suppressed
2021,TX,Collin,48085,1109462,6214,3895,Jun,247,11
2021,TX,Collin,48085,1109462,6214,3895,Jul,280,11
2021,TX,Collin,48085,1109462,6214,3895,Aug,338,66
2021,TX,Collin,48085,1109462,6214,3895,Sep,381,126
2021,TX,Collin,48085,1109462,6214,3895,Oct,353,78
2021,TX,Collin,48085,1109462,6214,3895,Nov,308,37
2021,TX,Collin,48085,1109462,6214,3895,Dec,360,45
2021,TX,Collingsworth,48087,2615,42,28,Jan,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Feb,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Mar,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Apr,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,May,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Jun,0,0
2021,TX,Collingsworth,48087,2615,42,28,Jul,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Aug,Suppressed,Suppressed
2021,TX,Collingsworth,48087,2615,42,28,Sep,Suppressed,Suppressed
2021,TX,Collingsworth,48087,2615,42,28,Oct,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Nov,Suppressed,0
2021,TX,Collingsworth,48087,2615,42,28,Dec,Suppressed,Suppressed
2021,TX,Colorado,48089,20630,344,222,Jan,23,Suppressed
2021,TX,Colorado,48089,20630,344,222,Feb,21,Suppressed
2021,TX,Colorado,48089,20630,344,222,Mar,12,Suppressed
2021,TX,Colorado,48089,20630,344,222,Apr,15,Suppressed
2021,TX,Colorado,48089,20630,344,222,May,21,Suppressed
2021,TX,Colorado,48089,20630,344,222,Jun,14,0
2021,TX,Colorado,48089,20630,344,222,Jul,14,Suppressed
2021,TX,Colorado,48089,20630,344,222,Aug,21,Suppressed
2021,TX,Colorado,48089,20630,344,222,Sep,20,Suppressed
2021,TX,Colorado,48089,20630,344,222,Oct,16,Suppressed
2021,TX,Colorado,48089,20630,344,222,Nov,21,Suppressed
2021,TX,Colorado,48089,20630,344,222,Dec,24,Suppressed
2021,TX,Comal,48091,174986,1784,972,Jan,140,74
2021,TX,Comal,48091,174986,1784,972,Feb,95,23
2021,TX,Comal,48091,174986,1784,972,Mar,66,10
2021,TX,Comal,48091,174986,1784,972,Apr,49,Suppressed
2021,TX,Comal,48091,174986,1784,972,May,67,Suppressed
2021,TX,Comal,48091,174986,1784,972,Jun,51,Suppressed
2021,TX,Comal,48091,174986,1784,972,Jul,85,15
2021,TX,Comal,48091,174986,1784,972,Aug,99,41
2021,TX,Comal,48091,174986,1784,972,Sep,99,47
2021,TX,Comal,48091,174986,1784,972,Oct,74,13
2021,TX,Comal,48091,174986,1784,972,Nov,71,Suppressed
2021,TX,Comal,48091,174986,1784,972,Dec,76,11
2021,TX,Comanche,48093,13775,220,130,Jan,19,10
2021,TX,Comanche,48093,13775,220,130,Feb,14,Suppressed
2021,TX,Comanche,48093,13775,220,130,Mar,Suppressed,0
2021,TX,Comanche,48093,13775,220,130,Apr,Suppressed,0
2021,TX,Comanche,48093,13775,220,130,May,Suppressed,0
2021,TX,Comanche,48093,13775,220,130,Jun,Suppressed,0
2021,TX,Comanche,48093,13775,220,130,Jul,13,Suppressed
2021,TX,Comanche,48093,13775,220,130,Aug,12,Suppressed
2021,TX,Comanche,48093,13775,220,130,Sep,13,Suppressed
2021,TX,Comanche,48093,13775,220,130,Oct,17,Suppressed
2021,TX,Comanche,48093,13775,220,130,Nov,Suppressed,0
2021,TX,Comanche,48093,13775,220,130,Dec,10,0
2021,TX,Concho,48095,3341,34,21,Jan,Suppressed,Suppressed
2021,TX,Concho,48095,3341,34,21,Feb,Suppressed,Suppressed
2021,TX,Concho,48095,3341,34,21,Mar,Suppressed,0
2021,TX,Concho,48095,3341,34,21,Apr,0,0
2021,TX,Concho,48095,3341,34,21,May,Suppressed,0
2021,TX,Concho,48095,3341,34,21,Jun,0,0
2021,TX,Concho,48095,3341,34,21,Jul,Suppressed,Suppressed
2021,TX,Concho,48095,3341,34,21,Aug,Suppressed,0
2021,TX,Concho,48095,3341,34,21,Sep,Suppressed,Suppressed
2021,TX,Concho,48095,3341,34,21,Oct,Suppressed,0
2021,TX,Concho,48095,3341,34,21,Nov,Suppressed,0
2021,TX,Concho,48095,3341,34,21,Dec,Suppressed,0
2021,TX,Cooke,48097,42244,521,331,Jan,44,17
2021,TX,Cooke,48097,42244,521,331,Feb,25,Suppressed
2021,TX,Cooke,48097,42244,521,331,Mar,19,Suppressed
2021,TX,Cooke,48097,42244,521,331,Apr,19,Suppressed
2021,TX,Cooke,48097,42244,521,331,May,18,0
2021,TX,Cooke,48097,42244,521,331,Jun,30,0
2021,TX,Cooke,48097,42244,521,331,Jul,18,0
2021,TX,Cooke,48097,42244,521,331,Aug,25,Suppressed
2021,TX,Cooke,48097,42244,521,331,Sep,40,16
2021,TX,Cooke,48097,42244,521,331,Oct,36,13
2021,TX,Cooke,48097,42244,521,331,Nov,28,Suppressed
2021,TX,Cooke,48097,42244,521,331,Dec,29,Suppressed
2021,TX,Coryell,48099,84232,706,426,Jan,52,25
2021,TX,Coryell,48099,84232,706,426,Feb,40,12
2021,TX,Coryell,48099,84232,706,426,Mar,27,Suppressed
2021,TX,Coryell,48099,84232,706,426,Apr,24,0
2021,TX,Coryell,48099,84232,706,426,May,32,Suppressed
2021,TX,Coryell,48099,84232,706,426,Jun,31,Suppressed
2021,TX,Coryell,48099,84232,706,426,Jul,28,Suppressed
2021,TX,Coryell,48099,84232,706,426,Aug,41,14
2021,TX,Coryell,48099,84232,706,426,Sep,62,32
2021,TX,Coryell,48099,84232,706,426,Oct,47,11
2021,TX,Coryell,48099,84232,706,426,Nov,21,Suppressed
2021,TX,Coryell,48099,84232,706,426,Dec,21,Suppressed
2021,TX,Cottle,48101,1381,21,17,Jan,Suppressed,Suppressed
2021,TX,Cottle,48101,1381,21,17,Feb,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Mar,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Apr,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,May,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Jun,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Jul,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Aug,Suppressed,Suppressed
2021,TX,Cottle,48101,1381,21,17,Sep,0,0
2021,TX,Cottle,48101,1381,21,17,Oct,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Nov,Suppressed,0
2021,TX,Cottle,48101,1381,21,17,Dec,Suppressed,0
2021,TX,Crane,48103,4680,48,38,Jan,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Feb,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Mar,Suppressed,0
2021,TX,Crane,48103,4680,48,38,Apr,0,0
2021,TX,Crane,48103,4680,48,38,May,Suppressed,0
2021,TX,Crane,48103,4680,48,38,Jun,Suppressed,0
2021,TX,Crane,48103,4680,48,38,Jul,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Aug,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Sep,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Oct,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Nov,Suppressed,Suppressed
2021,TX,Crane,48103,4680,48,38,Dec,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Jan,Suppressed,Suppressed
2021,TX,Crockett,48105,3068,55,39,Feb,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Mar,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Apr,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,May,0,0
2021,TX,Crockett,48105,3068,55,39,Jun,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Jul,0,0
2021,TX,Crockett,48105,3068,55,39,Aug,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Sep,Suppressed,Suppressed
2021,TX,Crockett,48105,3068,55,39,Oct,Suppressed,Suppressed
2021,TX,Crockett,48105,3068,55,39,Nov,Suppressed,0
2021,TX,Crockett,48105,3068,55,39,Dec,Suppressed,0
2021,TX,Crosby,48107,5106,99,66,Jan,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Feb,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Mar,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Apr,Suppressed,0
2021,TX,Crosby,48107,5106,99,66,May,Suppressed,0
2021,TX,Crosby,48107,5106,99,66,Jun,Suppressed,0
2021,TX,Crosby,48107,5106,99,66,Jul,Suppressed,0
2021,TX,Crosby,48107,5106,99,66,Aug,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Sep,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Oct,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Nov,Suppressed,Suppressed
2021,TX,Crosby,48107,5106,99,66,Dec,Suppressed,Suppressed
2021,TX,Culberson,48109,2193,31,25,Jan,Suppressed,Suppressed
2021,TX,Culberson,48109,2193,31,25,Feb,Suppressed,Suppressed
2021,TX,Culberson,48109,2193,31,25,Mar,Suppressed,Suppressed
2021,TX,Culberson,48109,2193,31,25,Apr,Suppressed,Suppressed
2021,TX,Culberson,48109,2193,31,25,May,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Jun,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Jul,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Aug,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Sep,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Oct,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Nov,Suppressed,0
2021,TX,Culberson,48109,2193,31,25,Dec,Suppressed,Suppressed
2021,TX,Dallam,48111,7172,79,47,Jan,Suppressed,Suppressed
2021,TX,Dallam,48111,7172,79,47,Feb,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Mar,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Apr,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,May,10,Suppressed
2021,TX,Dallam,48111,7172,79,47,Jun,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Jul,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Aug,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Sep,Suppressed,Suppressed
2021,TX,Dallam,48111,7172,79,47,Oct,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Nov,Suppressed,0
2021,TX,Dallam,48111,7172,79,47,Dec,Suppressed,Suppressed
2021,TX,Dallas,48113,2586050,20609,13276,Jan,1771,801
2021,TX,Dallas,48113,2586050,20609,13276,Feb,1317,424
2021,TX,Dallas,48113,2586050,20609,13276,Mar,1003,158
2021,TX,Dallas,48113,2586050,20609,13276,Apr,850,66
2021,TX,Dallas,48113,2586050,20609,13276,May,848,64
2021,TX,Dallas,48113,2586050,20609,13276,Jun,855,41
2021,TX,Dallas,48113,2586050,20609,13276,Jul,901,66
2021,TX,Dallas,48113,2586050,20609,13276,Aug,1200,338
2021,TX,Dallas,48113,2586050,20609,13276,Sep,1378,512
2021,TX,Dallas,48113,2586050,20609,13276,Oct,1221,345
2021,TX,Dallas,48113,2586050,20609,13276,Nov,963,110
2021,TX,Dallas,48113,2586050,20609,13276,Dec,969,119
2021,TX,Dawson,48115,12413,166,107,Jan,23,18
2021,TX,Dawson,48115,12413,166,107,Feb,Suppressed,0
2021,TX,Dawson,48115,12413,166,107,Mar,Suppressed,0
2021,TX,Dawson,48115,12413,166,107,Apr,Suppressed,0
2021,TX,Dawson,48115,12413,166,107,May,10,0
2021,TX,Dawson,48115,12413,166,107,Jun,Suppressed,0
2021,TX,Dawson,48115,12413,166,107,Jul,10,Suppressed
2021,TX,Dawson,48115,12413,166,107,Aug,Suppressed,Suppressed
2021,TX,Dawson,48115,12413,166,107,Sep,11,Suppressed
2021,TX,Dawson,48115,12413,166,107,Oct,Suppressed,Suppressed
2021,TX,Dawson,48115,12413,166,107,Nov,Suppressed,0
2021,TX,Dawson,48115,12413,166,107,Dec,12,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Jan,10,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Feb,Suppressed,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Mar,Suppressed,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Apr,11,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,May,10,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Jun,Suppressed,0
2021,TX,Deaf Smith,48117,18329,216,127,Jul,Suppressed,0
2021,TX,Deaf Smith,48117,18329,216,127,Aug,14,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Sep,Suppressed,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Oct,10,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Nov,12,Suppressed
2021,TX,Deaf Smith,48117,18329,216,127,Dec,26,12
2021,TX,Delta,48119,5392,91,61,Jan,14,Suppressed
2021,TX,Delta,48119,5392,91,61,Feb,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Mar,Suppressed,0
2021,TX,Delta,48119,5392,91,61,Apr,0,0
2021,TX,Delta,48119,5392,91,61,May,Suppressed,0
2021,TX,Delta,48119,5392,91,61,Jun,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Jul,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Aug,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Sep,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Oct,Suppressed,0
2021,TX,Delta,48119,5392,91,61,Nov,Suppressed,Suppressed
2021,TX,Delta,48119,5392,91,61,Dec,Suppressed,0
2021,TX,Denton,48121,941647,5346,3288,Jan,427,175
2021,TX,Denton,48121,941647,5346,3288,Feb,311,89
2021,TX,Denton,48121,941647,5346,3288,Mar,271,36
2021,TX,Denton,48121,941647,5346,3288,Apr,217,17
2021,TX,Denton,48121,941647,5346,3288,May,215,11
2021,TX,Denton,48121,941647,5346,3288,Jun,189,Suppressed
2021,TX,Denton,48121,941647,5346,3288,Jul,249,16
2021,TX,Denton,48121,941647,5346,3288,Aug,290,67
2021,TX,Denton,48121,941647,5346,3288,Sep,313,87
2021,TX,Denton,48121,941647,5346,3288,Oct,281,67
2021,TX,Denton,48121,941647,5346,3288,Nov,245,39
2021,TX,Denton,48121,941647,5346,3288,Dec,280,24
2021,TX,DeWitt,48123,19918,289,186,Jan,22,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Feb,22,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Mar,14,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Apr,10,0
2021,TX,DeWitt,48123,19918,289,186,May,Suppressed,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Jun,10,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Jul,15,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Aug,18,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Sep,24,14
2021,TX,DeWitt,48123,19918,289,186,Oct,18,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Nov,10,Suppressed
2021,TX,DeWitt,48123,19918,289,186,Dec,14,0
2021,TX,Dickens,48125,1740,30,17,Jan,Suppressed,Suppressed
2021,TX,Dickens,48125,1740,30,17,Feb,Suppressed,Suppressed
2021,TX,Dickens,48125,1740,30,17,Mar,Suppressed,0
2021,TX,Dickens,48125,1740,30,17,Apr,0,0
2021,TX,Dickens,48125,1740,30,17,May,Suppressed,0
2021,TX,Dickens,48125,1740,30,17,Jun,0,0
2021,TX,Dickens,48125,1740,30,17,Jul,Suppressed,0
2021,TX,Dickens,48125,1740,30,17,Aug,Suppressed,0
2021,TX,Dickens,48125,1740,30,17,Sep,Suppressed,Suppressed
2021,TX,Dickens,48125,1740,30,17,Oct,Suppressed,Suppressed
2021,TX,Dickens,48125,1740,30,17,Nov,0,0
2021,TX,Dickens,48125,1740,30,17,Dec,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Jan,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Feb,17,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Mar,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Apr,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,May,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Jun,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Jul,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Aug,11,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Sep,Suppressed,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Oct,11,Suppressed
2021,TX,Dimmit,48127,8473,157,95,Nov,Suppressed,0
2021,TX,Dimmit,48127,8473,157,95,Dec,Suppressed,Suppressed
2021,TX,Donley,48129,3268,64,36,Jan,Suppressed,Suppressed
2021,TX,Donley,48129,3268,64,36,Feb,Suppressed,Suppressed
2021,TX,Donley,48129,3268,64,36,Mar,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Apr,Suppressed,0
2021,TX,Donley,48129,3268,64,36,May,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Jun,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Jul,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Aug,Suppressed,Suppressed
2021,TX,Donley,48129,3268,64,36,Sep,Suppressed,Suppressed
2021,TX,Donley,48129,3268,64,36,Oct,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Nov,Suppressed,0
2021,TX,Donley,48129,3268,64,36,Dec,Suppressed,Suppressed
2021,TX,Duval,48131,9756,173,108,Jan,Suppressed,Suppressed
2021,TX,Duval,48131,9756,173,108,Feb,11,Suppressed
2021,TX,Duval,48131,9756,173,108,Mar,Suppressed,0
2021,TX,Duval,48131,9756,173,108,Apr,Suppressed,Suppressed
2021,TX,Duval,48131,9756,173,108,May,10,0
2021,TX,Duval,48131,9756,173,108,Jun,12,Suppressed
2021,TX,Duval,48131,9756,173,108,Jul,Suppressed,0
2021,TX,Duval,48131,9756,173,108,Aug,13,Suppressed
2021,TX,Duval,48131,9756,173,108,Sep,Suppressed,Suppressed
2021,TX,Duval,48131,9756,173,108,Oct,10,Suppressed
2021,TX,Duval,48131,9756,173,108,Nov,Suppressed,Suppressed
2021,TX,Duval,48131,9756,173,108,Dec,Suppressed,Suppressed
2021,TX,Eastland,48133,17864,383,248,Jan,46,19
2021,TX,Eastland,48133,17864,383,248,Feb,19,Suppressed
2021,TX,Eastland,48133,17864,383,248,Mar,24,Suppressed
2021,TX,Eastland,48133,17864,383,248,Apr,12,0
2021,TX,Eastland,48133,17864,383,248,May,17,Suppressed
2021,TX,Eastland,48133,17864,383,248,Jun,Suppressed,0
2021,TX,Eastland,48133,17864,383,248,Jul,14,0
2021,TX,Eastland,48133,17864,383,248,Aug,24,Suppressed
2021,TX,Eastland,48133,17864,383,248,Sep,32,15
2021,TX,Eastland,48133,17864,383,248,Oct,14,Suppressed
2021,TX,Eastland,48133,17864,383,248,Nov,22,Suppressed
2021,TX,Eastland,48133,17864,383,248,Dec,16,Suppressed
2021,TX,Ector,48135,161091,1615,972,Jan,117,41
2021,TX,Ector,48135,161091,1615,972,Feb,83,35
2021,TX,Ector,48135,161091,1615,972,Mar,67,13
2021,TX,Ector,48135,161091,1615,972,Apr,64,Suppressed
2021,TX,Ector,48135,161091,1615,972,May,67,Suppressed
2021,TX,Ector,48135,161091,1615,972,Jun,56,Suppressed
2021,TX,Ector,48135,161091,1615,972,Jul,64,Suppressed
2021,TX,Ector,48135,161091,1615,972,Aug,94,49
2021,TX,Ector,48135,161091,1615,972,Sep,115,63
2021,TX,Ector,48135,161091,1615,972,Oct,84,24
2021,TX,Ector,48135,161091,1615,972,Nov,66,13
2021,TX,Ector,48135,161091,1615,972,Dec,95,23
2021,TX,Edwards,48137,1438,31,15,Jan,Suppressed,Suppressed
2021,TX,Edwards,48137,1438,31,15,Feb,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Mar,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Apr,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,May,0,0
2021,TX,Edwards,48137,1438,31,15,Jun,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Jul,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Aug,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Sep,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Oct,Suppressed,Suppressed
2021,TX,Edwards,48137,1438,31,15,Nov,Suppressed,0
2021,TX,Edwards,48137,1438,31,15,Dec,Suppressed,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,Jan,130,61
2021,TX,Ellis,48139,202678,1821,1103,Feb,102,25
2021,TX,Ellis,48139,202678,1821,1103,Mar,79,11
2021,TX,Ellis,48139,202678,1821,1103,Apr,76,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,May,84,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,Jun,82,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,Jul,81,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,Aug,108,37
2021,TX,Ellis,48139,202678,1821,1103,Sep,113,46
2021,TX,Ellis,48139,202678,1821,1103,Oct,99,41
2021,TX,Ellis,48139,202678,1821,1103,Nov,71,Suppressed
2021,TX,Ellis,48139,202678,1821,1103,Dec,78,10
2021,TX,El Paso,48141,867947,7307,4292,Jan,490,218
2021,TX,El Paso,48141,867947,7307,4292,Feb,393,157
2021,TX,El Paso,48141,867947,7307,4292,Mar,383,104
2021,TX,El Paso,48141,867947,7307,4292,Apr,316,50
2021,TX,El Paso,48141,867947,7307,4292,May,297,36
2021,TX,El Paso,48141,867947,7307,4292,Jun,270,23
2021,TX,El Paso,48141,867947,7307,4292,Jul,294,16
2021,TX,El Paso,48141,867947,7307,4292,Aug,306,24
